booking_id,ship,booking_date,sailing_date,occupants,total_fare,cabin_type
1000000908,Atlantic Dream,2025-04-01 20:42:26.687872,2025-09-25 20:42:26.687872,1,9491.02,Balcony
1000000909,Sea Voyager,2025-09-23 20:42:26.687875,2025-11-11 20:42:26.687875,4,-179.59,Balcony
1000000910,Sea Voyager,2025-06-04 20:42:26.687882,2025-10-24 20:42:26.687882,4,9642.64,Balcony
1000000911,Oceanic Explorer,2025-04-18 20:42:26.687890,2025-08-03 20:42:26.687890,1,-71.54,Balcony
1000000912,Oceanic Explorer,2025-10-03 20:42:26.687894,2026-03-18 20:42:26.687894,1,6301.5,Interior
1000000913,Sea Voyager,2025-11-24 20:42:26.687897,2026-03-22 20:42:26.687897,3,4928.42,Balcony
1000000914,Oceanic Explorer,2025-07-15 20:42:26.687903,2026-01-13 20:42:26.687903,2,4865.09,Interior
1000000915,Atlantic Dream,2025-10-24 20:42:26.687908,2026-04-17 20:42:26.687908,1,9514.46,Oceanview
1000000916,Atlantic Dream,2026-02-11 20:42:26.687911,2026-08-22 20:42:26.687911,3,-451.6,Interior
1000000917,Oceanic Explorer,2025-09-07 20:42:26.687916,2026-02-17 20:42:26.687916,1,8831.62,Oceanview
1000000918,Sea Voyager,2025-10-08 20:42:26.687920,2026-04-20 20:42:26.687920,4,7074.91,Balcony
1000000919,Sea Voyager,2026-01-13 20:42:26.687929,2026-04-12 20:42:26.687929,4,7916.65,Balcony
1000000920,Oceanic Explorer,2025-05-01 20:42:26.687937,2025-08-08 20:42:26.687937,4,2936.75,Balcony
1000000921,Oceanic Explorer,2025-07-26 20:42:26.687944,2025-10-09 20:42:26.687944,4,8319.31,Interior
1000000922,Atlantic Dream,2025-09-20 20:42:26.687951,2026-02-09 20:42:26.687951,1,1143.59,Interior
1000000923,Sea Voyager,2025-07-22 20:42:26.687955,2025-12-08 20:42:26.687955,2,5714.01,Interior
1000000924,Sea Voyager,2026-01-20 20:42:26.687960,2026-05-31 20:42:26.687960,4,-332.41,Interior
1000000925,Oceanic Explorer,2026-01-19 20:42:26.687967,2026-03-12 20:42:26.687967,4,5458.29,Balcony
1000000926,Sea Voyager,2026-01-06 20:42:26.687974,2026-02-04 20:42:26.687974,1,7324.16,Balcony
1000000927,Sea Voyager,2025-09-02 20:42:26.687977,2026-03-03 20:42:26.687977,4,9764.06,Balcony
1000000928,Oceanic Explorer,2025-10-29 20:42:26.687988,2026-03-29 20:42:26.687988,1,3144.95,Oceanview
1000000929,Sea Voyager,2026-03-01 20:42:26.687991,2026-03-19 20:42:26.687991,2,1338.35,Oceanview
1000000930,Oceanic Explorer,2025-09-02 20:42:26.687996,2025-12-27 20:42:26.687996,2,1797.02,Balcony
1000000931,Sea Voyager,2025-06-28 20:42:26.688004,2025-12-05 20:42:26.688004,2,5796.8,Oceanview
1000000932,Sea Voyager,2025-06-24 20:42:26.688010,2026-01-03 20:42:26.688010,1,279.47,Oceanview
1000000933,Sea Voyager,2025-04-17 20:42:26.688013,2025-10-03 20:42:26.688013,1,4677.57,Interior
1000000934,Oceanic Explorer,2025-12-21 20:42:26.688017,2026-05-12 20:42:26.688017,1,7486.07,Interior
1000000935,Atlantic Dream,2025-06-28 20:42:26.688021,2025-08-12 20:42:26.688021,3,5976.68,Balcony
1000000936,Atlantic Dream,2025-10-28 20:42:26.688027,2025-12-16 20:42:26.688027,4,1241.9,Balcony
1000000937,Sea Voyager,2026-03-09 20:42:26.688034,2026-07-13 20:42:26.688034,2,3252.17,Balcony
1000000938,Oceanic Explorer,2025-11-12 20:42:26.688038,2026-04-22 20:42:26.688038,4,9096.49,Balcony
1000000939,Sea Voyager,2025-11-27 20:42:26.688046,2026-03-15 20:42:26.688046,2,2543.97,Balcony
1000000940,Sea Voyager,2025-05-02 20:42:26.688051,2025-10-02 20:42:26.688051,3,-372.97,Interior
1000000941,Oceanic Explorer,2025-09-15 20:42:26.688057,2025-10-10 20:42:26.688057,3,5800.73,Balcony
1000000942,Atlantic Dream,2025-12-13 20:42:26.688063,2025-12-10 20:42:26.688063,1,7382.79,Interior
1000000943,Atlantic Dream,2026-02-05 20:42:26.688067,2026-06-21 20:42:26.688067,3,3280.0,Balcony
1000000944,,2025-04-26 20:42:26.688072,2025-10-15 20:42:26.688072,2,7106.62,Balcony
1000000945,Atlantic Dream,2025-11-21 20:42:26.688078,2025-11-16 20:42:26.688078,4,3982.6,Interior
1000000946,Oceanic Explorer,2025-08-06 20:42:26.688085,2026-02-22 20:42:26.688085,1,3015.75,Interior
1000000947,Atlantic Dream,2025-11-03 20:42:26.688089,2026-04-26 20:42:26.688089,3,7850.85,Interior
1000000948,Sea Voyager,2025-09-04 20:42:26.688095,2025-12-06 20:42:26.688095,3,2811.43,Balcony
1000000949,Atlantic Dream,2025-08-15 20:42:26.688101,2025-12-29 20:42:26.688101,2,4073.12,Balcony
1000000950,,2026-01-13 20:42:26.688105,2026-01-19 20:42:26.688105,3,2475.47,Interior
1000000951,Atlantic Dream,2025-12-18 20:42:26.688112,2026-07-03 20:42:26.688112,2,3493.34,Interior
1000000952,Sea Voyager,2025-10-22 20:42:26.688116,2026-04-02 20:42:26.688116,4,4860.66,Balcony
1000000953,Oceanic Explorer,2025-05-12 20:42:26.688125,2025-09-10 20:42:26.688125,2,863.57,Interior
1000000954,Oceanic Explorer,2025-09-06 20:42:26.688129,2025-12-24 20:42:26.688129,1,3035.07,Interior
1000000955,Atlantic Dream,2025-12-24 20:42:26.688133,2026-02-05 20:42:26.688133,2,6048.62,Oceanview
1000000956,Atlantic Dream,2025-07-08 20:42:26.688138,2025-10-12 20:42:26.688138,1,4311.88,Balcony
1000000957,Oceanic Explorer,2025-09-13 20:42:26.688142,2026-02-12 20:42:26.688142,4,2192.05,Oceanview
1000000958,Oceanic Explorer,2025-12-18 20:42:26.688150,2025-12-16 20:42:26.688150,1,-200.46,Balcony
1000000959,Sea Voyager,2025-04-20 20:42:26.688154,2025-11-05 20:42:26.688154,2,5798.52,Balcony
1000000960,Oceanic Explorer,2025-05-18 20:42:26.688159,2025-09-19 20:42:26.688159,4,6861.02,Balcony
1000000961,Oceanic Explorer,2026-03-18 20:42:26.688165,2026-08-13 20:42:26.688165,3,9942.3,Balcony
1000000962,Sea Voyager,2026-02-11 20:42:26.688171,2026-02-17 20:42:26.688171,1,1234.41,Suite
1000000963,Oceanic Explorer,2026-01-02 20:42:26.688175,2026-03-22 20:42:26.688175,1,1760.34,Balcony
1000000964,Oceanic Explorer,2026-03-08 20:42:26.688178,2026-09-11 20:42:26.688178,1,6352.46,Interior
1000000965,Sea Voyager,2025-04-01 20:42:26.688182,2025-05-10 20:42:26.688182,4,8767.67,Balcony
1000000966,Sea Voyager,2025-08-01 20:42:26.688191,2025-10-04 20:42:26.688191,4,8934.79,Balcony
1000000967,Sea Voyager,2025-04-28 20:42:26.688198,2025-05-13 20:42:26.688198,3,1860.09,Balcony
1000000968,Oceanic Explorer,2025-11-26 20:42:26.688203,2025-11-23 20:42:26.688203,2,4101.11,Balcony
1000000969,Sea Voyager,2026-03-09 20:42:26.688208,2026-04-02 20:42:26.688208,4,3578.68,Balcony
1000000970,Sea Voyager,2025-04-13 20:42:26.688216,2025-05-16 20:42:26.688216,4,-312.84,Balcony
1000000971,Atlantic Dream,2025-12-18 20:42:26.688224,2025-12-16 20:42:26.688224,1,859.18,Balcony
1000000972,Atlantic Dream,2025-09-06 20:42:26.688227,2026-01-30 20:42:26.688227,3,6788.66,Balcony
1000000973,Atlantic Dream,2026-01-10 20:42:26.688251,2026-03-21 20:42:26.688251,1,9501.07,Interior
1000000974,Atlantic Dream,2025-05-21 20:42:26.688254,2025-06-24 20:42:26.688254,3,9356.28,Balcony
1000000975,Oceanic Explorer,2025-04-12 20:42:26.688260,2025-04-20 20:42:26.688260,2,8070.33,Balcony
1000000976,Oceanic Explorer,2026-01-13 20:42:26.688264,2026-03-14 20:42:26.688264,1,-300.29,Oceanview
1000000977,Atlantic Dream,2025-11-16 20:42:26.688267,2025-12-29 20:42:26.688267,1,358.18,Oceanview
1000000978,Oceanic Explorer,2025-05-01 20:42:26.688272,2025-05-20 20:42:26.688272,3,4520.68,Balcony
1000000979,Atlantic Dream,2025-12-24 20:42:26.688278,2026-03-29 20:42:26.688278,4,1111.18,Oceanview
1000000980,Atlantic Dream,2025-12-26 20:42:26.688285,2026-01-18 20:42:26.688285,4,7720.37,Balcony
1000000981,Atlantic Dream,2025-04-07 20:42:26.688292,2025-09-12 20:42:26.688292,2,7410.07,Balcony
1000000982,Atlantic Dream,2025-12-19 20:42:26.688298,2025-12-29 20:42:26.688298,4,6994.9,Oceanview
1000000983,Atlantic Dream,2025-07-31 20:42:26.688306,2025-11-27 20:42:26.688306,4,4256.31,Balcony
1000000984,Oceanic Explorer,2025-11-18 20:42:26.688313,2026-05-15 20:42:26.688313,3,3141.87,Balcony
1000000985,Atlantic Dream,2025-10-16 20:42:26.688319,2025-12-15 20:42:26.688319,1,8064.86,Oceanview
1000000986,Atlantic Dream,2025-04-23 20:42:26.688323,2025-05-11 20:42:26.688323,4,9795.51,Balcony
1000000987,Sea Voyager,2025-08-24 20:42:26.688330,2025-10-20 20:42:26.688330,1,9123.19,Balcony
1000000988,Oceanic Explorer,2025-07-26 20:42:26.688334,2025-12-26 20:42:26.688334,2,2643.36,Balcony
1000000989,Atlantic Dream,2025-05-24 20:42:26.688340,2025-08-07 20:42:26.688340,3,4982.62,Oceanview
1000000990,,2025-04-26 20:42:26.688345,2025-05-04 20:42:26.688345,1,6097.71,Oceanview
1000000991,Sea Voyager,2025-08-12 20:42:26.688349,2026-01-20 20:42:26.688349,1,5380.98,Interior
1000000992,Atlantic Dream,2025-07-01 20:42:26.688353,2025-09-13 20:42:26.688353,4,7382.47,Interior
1000000993,Oceanic Explorer,2025-05-08 20:42:26.688360,2025-11-17 20:42:26.688360,2,2721.4,Interior
1000000994,Oceanic Explorer,2026-01-25 20:42:26.688366,2026-05-11 20:42:26.688366,2,836.6,Balcony
1000000995,Sea Voyager,2026-03-17 20:42:26.688371,2026-03-27 20:42:26.688371,3,2852.14,Balcony
1000000996,Atlantic Dream,2025-09-06 20:42:26.688378,2025-11-25 20:42:26.688378,1,8278.98,Oceanview
1000000997,Oceanic Explorer,2026-01-04 20:42:26.688382,2026-06-26 20:42:26.688382,4,3712.55,Balcony
1000000998,Sea Voyager,2025-04-13 20:42:26.688390,2025-04-19 20:42:26.688390,2,5827.26,Interior
1000000999,Atlantic Dream,2025-04-12 20:42:26.688395,2025-09-04 20:42:26.688395,4,6935.91,Balcony
1000001000,Sea Voyager,2025-10-11 20:42:26.688402,2025-11-30 20:42:26.688402,4,9310.48,Oceanview
1000001001,Sea Voyager,2025-07-03 20:42:26.688409,2025-09-03 20:42:26.688409,3,-414.53,Interior
1000001002,Oceanic Explorer,2025-09-22 20:42:26.688416,2026-02-09 20:42:26.688416,2,9421.74,Oceanview
1000001003,Atlantic Dream,2025-08-22 20:42:26.688420,2025-09-12 20:42:26.688420,3,2241.36,Interior
1000001004,Oceanic Explorer,2025-07-15 20:42:26.688426,2025-07-29 20:42:26.688426,2,-454.93,Interior
1000001005,Sea Voyager,2025-07-02 20:42:26.688431,2025-08-03 20:42:26.688431,2,1932.07,Balcony
1000001006,Oceanic Explorer,2025-05-28 20:42:26.688437,2025-12-13 20:42:26.688437,2,2437.85,Oceanview
1000001007,Oceanic Explorer,2025-09-14 20:42:26.688441,2025-09-23 20:42:26.688441,2,5150.9,Interior
1000001008,Sea Voyager,2025-04-13 20:42:26.688446,2025-07-23 20:42:26.688446,4,6420.29,Balcony
1000001009,Atlantic Dream,2025-04-20 20:42:26.688454,2025-08-21 20:42:26.688454,3,3696.27,Suite
1000001010,Oceanic Explorer,2025-08-12 20:42:26.688459,2026-02-12 20:42:26.688459,3,4328.96,Suite
1000001011,Sea Voyager,2025-03-31 20:42:26.688466,2025-10-11 20:42:26.688466,3,3953.91,Oceanview
1000001012,Sea Voyager,2025-09-15 20:42:26.688472,2026-01-24 20:42:26.688472,3,9583.91,Balcony
1000001013,Atlantic Dream,2025-04-06 20:42:26.688480,2025-10-17 20:42:26.688480,2,4829.09,Interior
1000001014,Oceanic Explorer,2025-04-12 20:42:26.688486,2025-06-07 20:42:26.688486,2,8704.46,Interior
1000001015,Atlantic Dream,2025-06-21 20:42:26.688490,2025-08-15 20:42:26.688490,4,4017.02,Oceanview
1000001016,Oceanic Explorer,2025-04-17 20:42:26.688497,2025-08-06 20:42:26.688497,4,9757.35,Balcony
1000001017,Sea Voyager,2025-06-27 20:42:26.688505,2025-09-08 20:42:26.688505,1,378.75,Balcony
1000001018,Oceanic Explorer,2025-07-31 20:42:26.688509,2025-08-03 20:42:26.688509,2,3738.49,Oceanview
1000001019,Sea Voyager,2025-12-26 20:42:26.688513,2026-05-11 20:42:26.688513,2,4513.94,Balcony
1000001020,Atlantic Dream,2025-05-01 20:42:26.688519,2025-10-09 20:42:26.688519,3,4316.74,Balcony
1000001021,Oceanic Explorer,2025-04-11 20:42:26.688524,2025-09-08 20:42:26.688524,3,1461.21,Oceanview
1000001022,Oceanic Explorer,2026-03-04 20:42:26.688530,2026-09-04 20:42:26.688530,1,2903.08,Balcony
1000001023,Atlantic Dream,2025-10-19 20:42:26.688534,2026-04-03 20:42:26.688534,2,5454.68,Interior
1000001024,Sea Voyager,2026-02-07 20:42:26.688539,2026-03-30 20:42:26.688539,2,8963.62,Balcony
1000001025,Sea Voyager,2025-10-11 20:42:26.688543,2025-10-13 20:42:26.688543,4,3491.28,Balcony
1000001026,Atlantic Dream,2026-02-21 20:42:26.688551,2026-08-16 20:42:26.688551,1,102.34,Balcony
1000001027,,2026-01-08 20:42:26.688554,2026-01-07 20:42:26.688554,2,2974.65,Oceanview
1000001028,Sea Voyager,2025-11-06 20:42:26.688559,2025-12-27 20:42:26.688559,2,2261.93,Oceanview
1000001029,Sea Voyager,2025-07-31 20:42:26.688564,2025-09-17 20:42:26.688564,4,3634.43,Balcony
1000001030,Atlantic Dream,2026-02-12 20:42:26.688572,2026-06-25 20:42:26.688572,3,7723.72,Oceanview
1000001031,Sea Voyager,2025-04-02 20:42:26.688579,2025-04-27 20:42:26.688579,3,4933.19,Balcony
1000001032,Sea Voyager,2025-09-03 20:42:26.688585,2026-02-02 20:42:26.688585,1,834.66,Balcony
1000001033,Sea Voyager,2025-07-20 20:42:26.688589,2025-11-06 20:42:26.688589,1,1556.66,Oceanview
1000001034,Sea Voyager,2025-11-23 20:42:26.688593,2026-01-08 20:42:26.688593,1,5837.98,Interior
1000001035,Sea Voyager,2025-12-27 20:42:26.688596,2026-03-09 20:42:26.688596,3,1911.75,Interior
1000001036,Sea Voyager,2025-07-18 20:42:26.688603,2025-10-21 20:42:26.688603,4,5062.32,Suite
1000001037,Atlantic Dream,2025-08-05 20:42:26.688610,2026-02-16 20:42:26.688610,1,9176.34,Balcony
1000001038,Sea Voyager,2025-09-27 20:42:26.688613,2025-11-15 20:42:26.688613,2,4203.51,Balcony
1000001039,Oceanic Explorer,2025-08-28 20:42:26.688618,2025-09-19 20:42:26.688618,3,9944.57,Balcony
1000001040,Oceanic Explorer,2025-06-13 20:42:26.688624,2025-08-17 20:42:26.688624,4,2742.61,Balcony
1000001041,Atlantic Dream,2025-06-21 20:42:26.688636,2025-11-29 20:42:26.688636,4,6997.63,Balcony
1000001042,,2025-04-27 20:42:26.688646,2025-06-23 20:42:26.688646,3,7160.91,Balcony
1000001043,Sea Voyager,2025-06-19 20:42:26.688653,2025-10-10 20:42:26.688653,1,9221.67,Balcony
1000001044,Oceanic Explorer,2025-07-20 20:42:26.688656,2025-12-01 20:42:26.688656,3,2747.67,Interior
1000001045,Atlantic Dream,2025-07-17 20:42:26.688662,2025-10-08 20:42:26.688662,1,6473.43,Oceanview
1000001046,Sea Voyager,2025-05-29 20:42:26.688665,2025-11-18 20:42:26.688665,4,1530.44,Interior
1000001047,Oceanic Explorer,2025-10-23 20:42:26.688673,2025-10-31 20:42:26.688673,4,6095.33,Interior
1000001048,Sea Voyager,2025-06-05 20:42:26.688680,2025-12-20 20:42:26.688680,2,7646.88,Balcony
1000001049,Oceanic Explorer,2025-06-07 20:42:26.688685,2025-06-03 20:42:26.688685,2,-410.9,Balcony
1000001050,Sea Voyager,2025-10-29 20:42:26.688690,2026-02-13 20:42:26.688690,4,6194.81,Balcony
1000001051,Atlantic Dream,2026-01-21 20:42:26.688698,2026-06-18 20:42:26.688698,2,2451.31,Suite
1000001052,Atlantic Dream,2025-03-26 20:42:26.688705,2025-05-22 20:42:26.688705,2,2026.72,Oceanview
1000001053,Atlantic Dream,2025-08-25 20:42:26.688710,2025-09-10 20:42:26.688710,4,9101.86,Interior
1000001054,,2025-08-16 20:42:26.688717,2025-12-30 20:42:26.688717,2,9896.88,Balcony
1000001055,Oceanic Explorer,2025-04-04 20:42:26.688721,2025-10-14 20:42:26.688721,4,7341.28,Balcony
1000001056,Sea Voyager,2025-08-14 20:42:26.688728,2025-09-12 20:42:26.688728,4,96.5,Balcony
1000001057,Oceanic Explorer,2025-08-17 20:42:26.688737,2025-11-23 20:42:26.688737,1,3589.76,Balcony
1000001058,Atlantic Dream,2026-02-13 20:42:26.688740,2026-06-23 20:42:26.688740,3,7351.8,Balcony
1000001059,Atlantic Dream,2025-08-07 20:42:26.688746,2025-08-11 20:42:26.688746,3,2510.31,Oceanview
1000001060,Sea Voyager,2025-09-25 20:42:26.688752,2025-10-03 20:42:26.688752,1,4219.02,Balcony
1000001061,Sea Voyager,2025-07-13 20:42:26.688755,2025-09-03 20:42:26.688755,2,4308.18,Oceanview
1000001062,Atlantic Dream,2026-03-16 20:42:26.688760,2026-09-19 20:42:26.688760,4,8621.9,Balcony
1000001063,Atlantic Dream,2025-09-01 20:42:26.688768,2025-10-13 20:42:26.688768,1,8610.86,Balcony
1000001064,Oceanic Explorer,2025-04-10 20:42:26.688771,2025-09-09 20:42:26.688771,2,5796.2,Balcony
1000001065,Atlantic Dream,2026-01-16 20:42:26.688777,2026-04-19 20:42:26.688777,4,-319.72,Interior
1000001066,Atlantic Dream,2025-08-06 20:42:26.688783,2025-11-01 20:42:26.688783,1,2024.89,Balcony
1000001067,Atlantic Dream,2025-07-29 20:42:26.688787,2025-12-09 20:42:26.688787,2,1794.3,Balcony
1000001068,Sea Voyager,2026-01-25 20:42:26.688791,2026-06-29 20:42:26.688791,2,8273.04,Oceanview
1000001069,Oceanic Explorer,2025-08-30 20:42:26.688796,2026-02-01 20:42:26.688796,3,1950.89,Balcony
1000001070,Oceanic Explorer,2025-12-11 20:42:26.688804,2025-12-07 20:42:26.688804,4,1711.82,Suite
1000001071,Sea Voyager,2025-08-03 20:42:26.688814,2025-08-12 20:42:26.688814,2,6035.79,Interior
1000001072,Atlantic Dream,2025-05-16 20:42:26.688818,2025-10-13 20:42:26.688818,2,6345.78,Oceanview
1000001073,Sea Voyager,2026-01-21 20:42:26.688823,2026-03-10 20:42:26.688823,2,5846.17,Balcony
1000001074,Atlantic Dream,2025-10-10 20:42:26.688828,2025-12-24 20:42:26.688828,2,7617.06,Balcony
1000001075,Oceanic Explorer,2026-01-04 20:42:26.688832,2026-05-02 20:42:26.688832,4,3324.08,Balcony
1000001076,,2025-09-27 20:42:26.688840,2026-03-20 20:42:26.688840,4,7551.49,Balcony
1000001077,Sea Voyager,2025-07-07 20:42:26.688850,2025-09-26 20:42:26.688850,1,9222.04,Balcony
1000001078,Sea Voyager,2025-12-15 20:42:26.688853,2026-02-27 20:42:26.688853,3,2748.82,Interior
1000001079,Sea Voyager,2025-05-09 20:42:26.688859,2025-10-10 20:42:26.688859,1,7400.17,Interior
1000001080,Atlantic Dream,2026-03-12 20:42:26.688862,2026-03-12 20:42:26.688862,2,6142.79,Oceanview
1000001081,Oceanic Explorer,2025-12-15 20:42:26.688867,2026-05-06 20:42:26.688867,3,6831.21,Balcony
1000001082,Atlantic Dream,2025-07-13 20:42:26.688872,2025-12-15 20:42:26.688872,2,1688.14,Suite
1000001083,Sea Voyager,2026-02-20 20:42:26.688877,2026-08-07 20:42:26.688877,4,-374.76,Oceanview
1000001084,Sea Voyager,2025-10-16 20:42:26.688885,2026-02-25 20:42:26.688885,1,6299.27,Balcony
1000001085,Atlantic Dream,2025-04-17 20:42:26.688888,2025-06-30 20:42:26.688888,3,1871.9,Interior
1000001086,Oceanic Explorer,2025-09-03 20:42:26.688894,2025-09-20 20:42:26.688894,2,1844.42,Suite
1000001087,Atlantic Dream,2025-05-01 20:42:26.688899,2025-07-17 20:42:26.688899,4,8147.33,Interior
1000001088,Atlantic Dream,2026-01-12 20:42:26.688907,2026-02-12 20:42:26.688907,3,4543.56,Balcony
1000001089,Atlantic Dream,2026-01-20 20:42:26.688914,2026-07-01 20:42:26.688914,4,8550.22,Interior
1000001090,Atlantic Dream,2025-06-05 20:42:26.688921,2025-10-21 20:42:26.688921,3,6783.71,Balcony
1000001091,Atlantic Dream,2026-01-07 20:42:26.688927,2026-03-26 20:42:26.688927,1,9478.06,Oceanview
1000001092,Sea Voyager,2025-10-02 20:42:26.688931,2026-04-13 20:42:26.688931,3,2765.16,Oceanview
1000001093,Atlantic Dream,2025-09-28 20:42:26.688937,2026-03-30 20:42:26.688937,4,9064.04,Balcony
1000001094,Atlantic Dream,2025-12-16 20:42:26.688943,2026-06-03 20:42:26.688943,1,3141.7,Interior
1000001095,Oceanic Explorer,2025-06-11 20:42:26.688947,2025-09-16 20:42:26.688947,4,4981.1,Balcony
1000001096,Sea Voyager,2025-11-12 20:42:26.688954,2026-03-26 20:42:26.688954,4,-298.77,Balcony
1000001097,Sea Voyager,2026-01-19 20:42:26.688962,2026-07-18 20:42:26.688962,2,5345.08,Balcony
1000001098,Atlantic Dream,2025-06-22 20:42:26.688968,2025-07-02 20:42:26.688968,3,3318.9,Balcony
1000001099,Atlantic Dream,2025-07-29 20:42:26.688973,2026-01-05 20:42:26.688973,2,4571.98,Oceanview
1000001100,Oceanic Explorer,2025-08-14 20:42:26.688979,2025-10-30 20:42:26.688979,1,8547.42,Balcony
1000001101,Oceanic Explorer,2026-02-25 20:42:26.688988,2026-07-29 20:42:26.688988,2,6398.65,Balcony
1000001102,Oceanic Explorer,2025-10-19 20:42:26.688993,2026-03-30 20:42:26.688993,1,4779.58,Interior
1000001103,Sea Voyager,2025-09-30 20:42:26.688996,2026-02-05 20:42:26.688996,3,4332.69,Balcony
1000001104,Sea Voyager,2025-08-08 20:42:26.689003,2025-09-13 20:42:26.689003,3,5010.23,Balcony
1000001105,Atlantic Dream,2025-12-28 20:42:26.689009,2026-03-22 20:42:26.689009,1,7823.08,Suite
1000001106,Atlantic Dream,2026-03-06 20:42:26.689012,2026-03-06 20:42:26.689012,2,3613.74,Balcony
1000001107,Sea Voyager,2026-02-13 20:42:26.689016,2026-06-07 20:42:26.689016,1,8193.21,Balcony
1000001108,Atlantic Dream,2026-01-26 20:42:26.689020,2026-07-16 20:42:26.689020,4,6294.09,Oceanview
1000001109,Oceanic Explorer,2026-03-11 20:42:26.689030,2026-07-09 20:42:26.689030,4,7118.99,Balcony
1000001110,Oceanic Explorer,2025-11-30 20:42:26.689038,2026-05-24 20:42:26.689038,2,9926.77,Oceanview
1000001111,Oceanic Explorer,2025-08-09 20:42:26.689043,2026-01-21 20:42:26.689043,2,5838.35,Balcony
1000001112,Atlantic Dream,2025-11-24 20:42:26.689047,2026-06-03 20:42:26.689047,1,5919.35,Balcony
1000001113,Oceanic Explorer,2025-04-07 20:42:26.689051,2025-09-27 20:42:26.689051,3,5020.32,Interior
1000001114,Oceanic Explorer,2025-07-29 20:42:26.689059,2025-07-29 20:42:26.689059,1,7706.79,Oceanview
1000001115,Atlantic Dream,2025-09-21 20:42:26.689063,2026-01-26 20:42:26.689063,3,-49.35,Balcony
1000001116,Atlantic Dream,2026-02-01 20:42:26.689071,2026-03-23 20:42:26.689071,3,3946.8,Balcony
1000001117,Atlantic Dream,2025-08-17 20:42:26.689080,2026-02-02 20:42:26.689080,2,471.1,Balcony
1000001118,Sea Voyager,2025-04-11 20:42:26.689084,2025-08-12 20:42:26.689084,3,9635.09,Oceanview
1000001119,Atlantic Dream,2025-12-24 20:42:26.689090,2026-01-28 20:42:26.689090,4,7531.76,Balcony
1000001120,Sea Voyager,2025-04-29 20:42:26.689097,2025-11-11 20:42:26.689097,3,9205.16,Suite
1000001121,Oceanic Explorer,2025-10-27 20:42:26.689103,2025-12-27 20:42:26.689103,3,6710.94,Oceanview
1000001122,Oceanic Explorer,2025-07-16 20:42:26.689110,2025-07-27 20:42:26.689110,3,7150.97,Interior
1000001123,Sea Voyager,2025-08-28 20:42:26.689116,2026-01-31 20:42:26.689116,1,7831.79,Oceanview
1000001124,Atlantic Dream,2025-05-27 20:42:26.689119,2025-07-23 20:42:26.689119,4,8929.12,Oceanview
1000001125,Atlantic Dream,2025-09-24 20:42:26.689125,2026-02-24 20:42:26.689125,4,970.5,Balcony
1000001126,Atlantic Dream,2025-08-27 20:42:26.689138,2026-02-17 20:42:26.689138,1,3538.18,Balcony
1000001127,Oceanic Explorer,2025-04-02 20:42:26.689143,2025-05-03 20:42:26.689143,3,5145.88,Interior
